ConstituentID,FirstName,DisplayName,ArtistBio,Nationality,Region,Continent,Gender
395,Edward,Edward Bawden,"British, 1903–1989",British,Nothern Europe,Europe,Male
396,Glen,Glen Baxter,British,British,Nothern Europe,Europe,Male
397,Iain,Iain Baxter&,"Canadian, born England 1936",Canadian,North America,Americas,Male
398,Hippolyte,Hippolyte Bayard,"French, 1801–1887",French,Western Europe,Europe,Male
399,Herbert,Herbert Bayer,"American, born Austria. 1900–1985",American,North America,Americas,Male
401,Ed,Ed Baynard,"American, born 1940",American,North America,Americas,Male
402,Thomas,Thomas Bayrle,"German, born 1937",German,Western Europe,Europe,Male
403,Douglas,Douglas Baz,"American, born 1943",American,North America,Americas,Male
404,Jean,Jean Bazaine,"French, 1904–2001",French,Western Europe,Europe,Male
405,Castera,Castera Bazile,"Haitian, 1923–1966",Haitian,Caribbean,Americas,Male
406,William,William Baziotes,"American, 1912–1963",American,North America,Americas,Male
407,Gifford,Gifford Beal,"American, 1879–1956",American,North America,Americas,Male
408,Jack,Jack Beal,"American,1931–2013",American,North America,Americas,Male
409,Lester,Lester Beall,"American, 1903–1969",American,North America,Americas,Male
411,Mark,Mark Beard,"American, born 1956",American,North America,Americas,Male
412,Romare,Romare Bearden,"American, 1911–1988",American,North America,Americas,Male
413,Aubrey,Aubrey Beardsley,"British, 1872–1898",British,Nothern Europe,Europe,Male
414,Bruce,Bruce Beasley,"American, born 1939",American,North America,Americas,Male
415,Beath,Beath,"British, 1913–1991",British,Nothern Europe,Europe,
416,Felice,Felice Beato,"Italian, 1825–1903",Italian,Southern Europe,Europe,Male
417,Cecil,Cecil Beaton,"British, 1904–1980",British,Nothern Europe,Europe,Male
418,Leslie,Leslie Beaton,American,American,North America,Americas,Female
420,André,André Beaudin,"French, 1895–1975",French,Western Europe,Europe,Male
421,Alessandro,Alessandro Becchi,"Italian, born 1946",Italian,Southern Europe,Europe,Male
422,Bernd,Bernd Becher,"German, 1931–2007",German,Western Europe,Europe,Male
423,Thelma,Thelma Becherer,"American, 1916–2008",American,North America,Americas,Female
424,Robert,Robert Bechtle,"American, 1932–2020",American,North America,Americas,Male
425,Gustav,Gustav K. Beck,"Austrian, 1902–1983",Austrian,Western Europe,Europe,Male
426,A.,A. Becker,German,German,Western Europe,Europe,
427,Fred,Fred Becker,"American, 1913–2004",American,North America,Americas,Male
428,Bill,Bill Beckley,"American, born 1946",American,North America,Americas,Male
429,Max,Max Beckmann,"German, 1884–1950",German,Western Europe,Europe,Male
430,Francis,Francis Bedford,"British, 1816–1894",British,Nothern Europe,Europe,Male
431,René,René Beeh,"German, 1886–1922",German,Western Europe,Europe,Male
432,Jan,Jan Bontjes van Beek,"German, 1899–1969",German,Western Europe,Europe,Male
433,Chris,Chris Hendrik Beekman,"Dutch, 1887–1964",Dutch,Western Europe,Europe,Male
434,Max,Max Beerbohm,"British, 1872–1956",British,Nothern Europe,Europe,Male
436,Hedda,Hedda Beese,"German, born 1944",German,Western Europe,Europe,Female
437,Beggarstaffs,"Beggarstaffs (James Pryde, Scottish 1866-1941 & William Nicholson, British 1872-1949)",,British,Nothern Europe,Europe,
438,Peter,Peter Behrens,"German, 1868–1940",German,Western Europe,Europe,Male
439,Edith,Edith Behring,"Brazilian, 1916–1996",Brazilian,South America,Americas,Female
440,John,John Behringer,"American, born 1939",American,North America,Americas,Male
441,J.,J. J. Beljon,"Dutch, 1922–2002",Dutch,Western Europe,Europe,Male
442,Alistair,Alistair Macready Bell,"Canadian, 1913–1997",Canadian,North America,Americas,Male
443,Charles,Charles M. Bell,"American, 1848–1893",American,North America,Americas,Male
444,Larry,Larry Bell,"American, born 1939",American,North America,Americas,Male
445,Vanessa,Vanessa Bell,"British, 1879–1961",British,Nothern Europe,Europe,Female
446,William,William H. Bell,"American, 1830–1910",American,North America,Americas,Male
447,Ross,Ross Bellah,"American, 1907–2004",American,North America,Americas,Male
448,Joseph,Joseph Bellanca,"American, 1930-2013",American,North America,Americas,Male
449,John,John Bellany,"British, 1942–2013",British,Nothern Europe,Europe,Male
450,Rudolf,Rudolf Belling,"German, 1886–1972",German,Western Europe,Europe,Male
451,Mario,Mario Bellini,"Italian, born 1935",Italian,Southern Europe,Europe,Male
452,Hans,Hans Bellmer,"German, 1902–1975",German,Western Europe,Europe,Male
453,Ernest,Ernest J. Bellocq,"American, 1873–1949",American,North America,Americas,Male
455,George,George Bellows,"American, 1882–1925",American,North America,Americas,Male
456,Rossella,Rossella Bellusci,"Italian, born 1947",Italian,Southern Europe,Europe,Female
457,Giandomenico,Giandomenico Belotti,"Italian, born 1922",Italian,Southern Europe,Europe,Male
458,Christian,Christian Belpaire,"Congolese, 1949–2003",Congolese,Middle Africa,Africa,Male
459,Antoli,Antoli Pawlowitsch Belski,"Russian, 1896–1971",Russian,Eastern Europe,Europe,Male
461,David,David Ben Shaul,Israeli,Israeli,Western Asia,Asia,Male
462,Ahron,Ahron Ben-Shmuel,"American, 1903–1984",American,North America,Americas,Male
463,Ben-Zion,Ben-Zion,"American, born Ukraine. 1897–1987",American,North America,Americas,Male
464,Adolf,Adolf Benca,"American, born 1959",American,North America,Americas,Male
465,W.,W. T. Benda,"American, 1873–1948",American,North America,Americas,Male
466,C.,C. Whitney Bender,"American, born 1929",American,North America,Americas,
467,Niels,Niels Sylvester Bendtsen,"Danish, born 1943",Danish,Northern Europe,Europe,Male
468,Nair,Nair Benedicto,"Brazilian, born 1940",Brazilian,South America,Americas,Female
469,Luis,Luis Fernando Benedit,"Argentine, 1937–2011",Argentine,South America,Americas,Male
470,G.,G. A. Beneker,"American, 1882–1934",American,North America,Americas,Male
471,Lynda,Lynda Benglis,"American, born 1941",American,North America,Americas,Female
472,Billy,Billy Al Bengston,"American, born 1934",American,North America,Americas,Male
473,Jim,Jim Bengston,"American, born 1942",American,North America,Americas,Male
474,Anthony,Anthony Benjamin,British,British,Nothern Europe,Europe,Male
475,Gordon,Gordon Bennett,"American, 1933–2012",American,North America,Americas,Male
476,Henry,Henry Hamilton Bennett,"American, born Canada. 1843–1908",American,North America,Americas,Male
478,Ward,Ward Bennett,"American, 1917–2003",American,North America,Americas,Male
481,David,David Bentley,"American, born 1938",American,North America,Americas,Male
482,Nicholas,Nicholas Bentley,"British, 1907–1978",British,Nothern Europe,Europe,Male
483,Thomas,Thomas Hart Benton,"American, 1889–1975",American,North America,Americas,Male
484,Roloff,Roloff Beny,"Canadian, 1924–1984",Canadian,North America,Americas,Male
485,Etienne,Etienne (Istvan) Béothy,"Hungarian, 1897–1962",Hungarian,Eastern Europe,Europe,Male
486,Christian,Christian Bérard,"French, 1902–1949",French,Western Europe,Europe,Male
487,Roberto,Roberto Berdecio,"Bolivian, 1913–1996",Bolivian,South America,Americas,Male
488,Vera,Vera Berdich,"American,1915–2003",American,North America,Americas,Female
489,Ed,Ed Bereal,"American, born 1937",American,North America,Americas,Male
490,Stephen,Stephen Lynn Berens,"American, born 1952",American,North America,Americas,Male
491,Berger,Berger (?),"British, born 1938",British,Nothern Europe,Europe,
492,Charles,Charles Berger,"American, born 1943",American,North America,Americas,Male
493,Jason,Jason Berger,"American, 1924–2010",American,North America,Americas,Male
495,Hagbard,Hagbard Elis Bergh,"Swedish, 1881–1954",Swedish,Nothern Europe,Europe,Male
496,Håkan,Håkan Bergkvist,"Swedish, born 1946",Swedish,Nothern Europe,Europe,Male
497,Ella,Ella Bergmann-Michel,"German, 1896–1971",German,Western Europe,Europe,Female
498,Paul,Paul Bergtold,"American, born 1942",American,North America,Americas,Male
501,Henryk,Henryk Berlewi,"Polish, 1894–1967",Polish,Eastern Europe,Europe,Male
502,Eugene,Eugene Berman,"American, born Russia. 1899–1972",American,North America,Americas,Male
503,Mieczyslaw,Mieczyslaw Berman,"Polish, 1903–1975",Polish,Eastern Europe,Europe,Male
504,Sarah,Sarah Berman,"American,1895–1957",American,North America,Americas,Female
505,Wallace,Wallace Berman,"American, 1926–1976",American,North America,Americas,Male
506,Zeke,Zeke Berman,"American, born 1951",American,North America,Americas,Male
507,Cundo,Cundo Bermúdez,"Cuban, 1914–2008",Cuban,Caribbean,Americas,Male
508,José,José Ygnacio Bermudez,"Cuban, 1922–1988",Cuban,Caribbean,Americas,Male
509,Thoni,Thoni Bern,Swiss,Swiss,Western Europe,Europe,
510,Camille,Camille Bernabé,"French, born 1808?",French,Western Europe,Europe,Male
511,Émile,Émile Bernard,"French, 1868–1941",French,Western Europe,Europe,Male
512,Francis,Francis Bernard,"French, 1900–1979",French,Western Europe,Europe,Male
513,Valère,Valère Bernard,"French, 1860–1936",French,Western Europe,Europe,Male
514,Jerry,Jerry Berndt,"American, 1943–2013",American,North America,Americas,Male
515,Lucian,Lucian Bernhard,"American, born Germany. 1883–1972",American,North America,Americas,Male
516,Ruth,Ruth Bernhard,"American, born Germany. 1905–2006",American,North America,Americas,Female
517,Antonio,Antonio Berni,"Argentine, 1905–1981",Argentine,South America,Americas,Male
518,Janez,Janez Bernik,"Yugoslav, 1933–2016",Yugoslav,Southern Europe,Europe,Male
519,Judith,Judith Bernstein,"American, born 1942",American,North America,Americas,Female
520,Richard,Richard Bernstein,"American, 1939–2002",American,North America,Americas,Male
521,Jean,Jean Berque,"French, 1896–1954",French,Western Europe,Europe,Male
522,Miguel,Miguel Ortiz Berrocal,"Spanish, 1933–2006",Spanish,Southern Europe,Europe,Male
523,Bertall,Bertall & Cie.,French,French,Western Europe,Europe,
524,M.,M. Berthaud,French,French,Western Europe,Europe,
525,Palme,Palme Berthold,,,,,
526,Berthold-Mahn,Berthold-Mahn (Charles Désiré),"French, 1893–1975",French,Western Europe,Europe,Male
527,René,René Bertholo,"Portuguese, 1935–2005",Portuguese,Southern Europe,Europe,Male
528,Paul,Paul Berthon,"French, 1872–1909",French,Western Europe,Europe,Male
529,Jake,Jake Berthot,"American, 1939–2014",American,North America,Americas,Male
530,Gianni,Gianni Bertini,"Italian, born 1922",Italian,Southern Europe,Europe,Male
531,Harry,Harry Bertoia,"American, born Italy. 1915–1978",American,North America,Americas,Male
532,Emilio,Emilio Bertonati,Italian,Italian,Southern Europe,Europe,Male
533,Albert,Albert Besnard,"French, 1849–1934",French,Western Europe,Europe,Male
534,Forrest,Forrest Bess,"American, 1911–1977",American,North America,Americas,Male
535,Ruth,Ruth Bessoudo Courvoisier,"Brazilian, born Germany. 1914–2015",Brazilian,South America,Americas,Female
536,Alan,Alan Randall Best,"Canadian, born 1958",Canadian,North America,Americas,Male
537,William,William Betsch,American,American,North America,Americas,Male
538,Pierre,Pierre Betz,"French, 1899–1969",French,Western Europe,Europe,Male
539,Wim,Wim Beuning,"Dutch, 1914–1986",Dutch,Western Europe,Europe,Male
540,Joseph,Joseph Beuys,"German, 1921–1986",German,Western Europe,Europe,Male
541,Art,Art Bevacqua,Nationality unknown,Nationality unknown,,,Male
542,Thomas,Thomas Bewick,"British, 1753–1828",British,Nothern Europe,Europe,Male
544,Jyoti,Jyoti Bhatt,"Indian, born 1934",Indian,Southern Asia,Asia,Male
545,Domenico,Domenico Bianchi,"Italian, born 1955",Italian,Southern Europe,Europe,Male
546,Pamela,Pamela Bianco,"American, born England. 1906–1994",American,North America,Americas,Female
547,Fulvio,Fulvio Bianconi,"Italian, 1915–1996",Italian,Southern Europe,Europe,Male
548,Carl,Carl Bianga,German,German,Western Europe,Europe,Male
549,Alberto,Alberto Biasi,"Italian, born 1937",Italian,Southern Europe,Europe,Male
550,Guido,Guido Biasi,"Italian, born 1933",Italian,Southern Europe,Europe,Male
551,Ashley,Ashley Bickerton,"British, born 1959",British,Nothern Europe,Europe,Male
553,George,George Biddle,"American, 1885–1973",American,North America,Americas,Male
554,Charles,Charles Biederman,"American, 1906–2004",American,North America,Americas,Male
555,James,James Biederman,"American, born 1947",American,North America,Americas,Male
556,Aenne,Aenne Biermann,"German, 1898–1933",German,Western Europe,Europe,Female
557,Wilson,Wilson Bigaud,"Haitian, 1931–2010",Haitian,Caribbean,Americas,Male
559,Max,Max Bill,"Swiss, 1908–1994",Swiss,Western Europe,Europe,Male
560,Joseph,Joseph Binder,"American, 1898–1972",American,North America,Americas,Male
561,Ilse,Ilse Bing,"American, born Germany. 1899–1998",American,North America,Americas,Female
562,Robert,Robert J. Bingham,"British, 1824–1870",British,Nothern Europe,Europe,Male
563,Manfred,Manfred Bingler,"Swiss, born 1928",Swiss,Western Europe,Europe,Male
564,Peter,Peter Birkhauser,"Swiss, 1911–1976",Swiss,Western Europe,Europe,Male
565,Robert,Robert Birmelin,"American, born 1933",American,North America,Americas,Male
566,Werner,Werner Bischof,"Swiss, 1916–1954",Swiss,Western Europe,Europe,Male
567,Elmer,Elmer Bischoff,"American, 1916–1991",American,North America,Americas,Male
568,Isabel,Isabel Bishop,"American, 1902–1988",American,North America,Americas,Female
569,James,James Bishop,"American, born 1927",American,North America,Americas,Male
570,Michael,Michael Bishop,"American, 1946–2016",American,North America,Americas,Male
571,Maureen,Maureen Bisilliat,"American, born England 1931",American,North America,Americas,Female
572,Antonio,Antonio Bisquert Pérez,"Spanish, 1906–1990",Spanish,Southern Europe,Europe,Male
573,Julius,Julius Bissier,"German, 1893–1965",German,Western Europe,Europe,Male
574,Roger,Roger Bissière,"French, 1888–1964",French,Western Europe,Europe,Male
575,George,George Bissill,"British, 1896–1973",British,Nothern Europe,Europe,Male
576,Auguste-Rosalie,Auguste-Rosalie Bisson,"French, 1826–1900",French,Western Europe,Europe,Male
577,Louis-Auguste,Louis-Auguste Bisson,"French, 1814–1876",French,Western Europe,Europe,Male
578,Arnold,Arnold Bittleman,"American, 1933–1985",American,North America,Americas,Male
579,Dolores,Dolores Dembus Bittleman,"American, born 1931",American,North America,Americas,Female
580,Ion,Ion Bitzan,"Romanian, 1924–1997",Romanian,Eastern Europe,Europe,Male
581,Judith,Judith Black,"American, born 1945",American,North America,Americas,Female
582,James,James Wallace Black,"American, 1825–1896",American,North America,Americas,Male
583,Roman,Roman Black,Nationality unknown,Nationality unknown,,,Male
584,Wendell,Wendell Black,"American, 1919–1972",American,North America,Americas,Male
585,Elizabeth,Elizabeth Blackadder,"British, born 1931",British,Nothern Europe,Europe,Female
586,Morris,Morris Blackburn,"American, 1902–1979",American,North America,Americas,Male
587,Tom,Tom Blackwell,"American, born 1938",American,North America,Americas,Male
588,Ronald,Ronald Bladen,"American, 1918–1988",American,North America,Americas,Male
589,Nell,Nell Blaine,"American, 1922–1996",American,North America,Americas,Female
590,Jean-Charles,Jean-Charles Blais,"French, born 1956",French,Western Europe,Europe,Male
591,Jeffrey,Jeffrey Blake,"American, born 1954",American,North America,Americas,Male
